month_index,year_frac,demand_af_month,storage_cachuma_af,storage_gibraltar_af,storage_swp_af,desal_production_af_month,release_cachuma_af_month,release_gibraltar_af_month,release_swp_af_month,desal_max_capacity_af_month,desal_cost_usd_month,jrisk_months_supply,risk_plotted_neg_jrisk,deficit_af_month,drought,case,hydrologic_scenario_index,pareto_policy_index,timeseries_slot,source
0,0.0,902.98,15000.0,2000.0,4500.0,376.712328767106,214.77976962862476,28.637302617149974,64.43393088858744,376.712328767106,1127071.1810698898,30.334245343610995,-30.334245343610995,0.0,pers87_sev0.83n_4,basetariff_flexible/4mpd_30vessels,0,162,midfront_primary,run_all_cases.py
1,0.08333333333333333,807.26,14785.220230371375,2057.7566973828502,4435.566069111413,376.712328767106,61.05644303096168,8.497628213021217,18.316932909288504,376.712328767106,1127071.1810698898,30.89414008829471,-30.89414008829471,0.0,pers87_sev0.83n_4,basetariff_flexible/4mpd_30vessels,0,162,midfront_primary,run_all_cases.py
2,0.16666666666666666,1001.5,14724.163787340412,2529.879069169829,4417.249136202124,376.712328767106,172.2094524392464,29.588715225636623,51.66283573177392,376.712328767106,1127071.1810698898,33.454834541508774,-33.454834541508774,0.0,pers87_sev0.83n_4,basetariff_flexible/4mpd_30vessels,0,162,midfront_primary,run_all_cases.py
3,0.25,1136.0,14551.954334901166,4550.0,4365.58630047035,376.712328767106,278.19096876344355,86.98274326204205,83.45729062903305,376.712328767106,1127071.1810698898,31.387985822225037,-31.387985822225037,0.0,pers87_sev0.83n_4,basetariff_flexible/4mpd_30vessels,0,162,midfront_primary,run_all_cases.py
4,0.3333333333333333,1356.8,14273.763366137722,3461.817256737958,4282.1290098413165,376.712328767106,517.6897364486555,125.55534355611293,155.30692093459663,376.712328767106,1175244.4605398243,35.31657676267948,-35.31657676267948,0.0,pers87_sev0.83n_4,basetariff_flexible/4mpd_30vessels,0,162,midfront_primary,run_all_cases.py
5,0.4166666666666667,1331.0,13756.073629689066,4550.0,6467.422088906719,376.712328767106,358.6630228869892,118.63245269447484,168.6255263774567,376.712328767106,1175244.4605398243,34.24555204161534,-34.24555204161534,0.0,pers87_sev0.83n_4,basetariff_flexible/4mpd_30vessels,0,162,midfront_primary,run_all_cases.py
6,0.5,1503.9,13397.410606802077,4325.997547305526,6298.796562529263,376.712328767106,528.6466542426452,170.6989654018552,248.54338097584005,376.712328767106,1175244.4605398243,32.719955778456125,-32.719955778456125,0.0,pers87_sev0.83n_4,basetariff_flexible/4mpd_30vessels,0,162,midfront_primary,run_all_cases.py
7,0.5833333333333334,1526.9,12868.763952559431,4033.02858190367,6050.253181553423,376.712328767106,552.3302633410245,173.0985001291984,259.6782368039818,376.712328767106,1175244.4605398243,31.23047941245735,-31.23047941245735,0.0,pers87_sev0.83n_4,basetariff_flexible/4mpd_30vessels,0,162,midfront_primary,run_all_cases.py
8,0.6666666666666666,1405.5,12316.433689218407,3800.2150817744714,5790.574944749441,376.712328767106,483.2797342302697,149.11515630904813,227.2141101030486,376.712328767106,1175244.4605398243,29.82132444696419,-29.82132444696419,0.0,pers87_sev0.83n_4,basetariff_flexible/4mpd_30vessels,0,162,midfront_primary,run_all_cases.py
9,0.75,1281.8,11833.153954988138,3522.2299254654235,5563.3608346463925,376.712328767106,424.6213296114688,126.39182755819489,199.63584380815993,376.712328767106,1175244.4605398243,40.917410837500036,-40.917410837500036,0.0,pers87_sev0.83n_4,basetariff_flexible/4mpd_30vessels,0,162,midfront_primary,run_all_cases.py
10,0.8333333333333334,1019.0,20000.0,3338.5840979072286,5363.724990838233,372.7697806359762,311.6798371559232,52.02846739835399,83.5882465846808,376.712328767106,1123739.1055908967,40.214331565901745,-40.214331565901745,0.0,pers87_sev0.83n_4,basetariff_flexible/4mpd_30vessels,0,162,midfront_primary,run_all_cases.py
11,0.9166666666666666,915.54,19688.320162844077,3240.663630508875,5280.136744253552,344.06325693617697,203.1080524744449,33.4312360462113,54.47078684488316,376.712328767106,1099477.561907225,41.71369507809904,-41.71369507809904,0.0,pers87_sev0.83n_4,basetariff_flexible/4mpd_30vessels,0,162,midfront_primary,run_all_cases.py
12,1.0,902.98,19485.21211036963,4550.0,5225.665957408669,376.712328767106,156.53028274090474,36.551451553975724,41.97926946801827,376.712328767106,1127071.1810698898,41.43070401707373,-41.43070401707373,0.0,pers87_sev0.83n_4,basetariff_flexible/4mpd_30vessels,0,162,midfront_primary,run_all_cases.py
13,1.0833333333333333,807.26,19328.681827628727,4550.0,5183.686687940651,261.24247306161874,296.92764492921975,69.89720232741269,79.63191147887987,376.712328767106,1036852.0814148277,40.89388859826205,-40.89388859826205,0.0,pers87_sev0.83n_4,basetariff_flexible/4mpd_30vessels,0,162,midfront_primary,run_all_cases.py
14,1.1666666666666667,1001.5,19031.754182699508,4550.0,5104.05477646177,156.51614228564608,487.186753091147,116.47374725866163,130.65678813801603,376.712328767106,965710.8033666507,39.6679942618642,-39.6679942618642,0.0,pers87_sev0.83n_4,basetariff_flexible/4mpd_30vessels,0,162,midfront_primary,run_all_cases.py
15,1.25,1136.0,18544.56742960836,4307.916252741339,4973.397988323754,103.8410398294881,581.760662797264,135.14341728287133,156.02021028661497,376.712328767106,931852.1946549828,38.536109733961375,-38.536109733961375,0.0,pers87_sev0.83n_4,basetariff_flexible/4mpd_30vessels,0,162,midfront_primary,run_all_cases.py
16,1.3333333333333333,1356.8,17962.806766811096,4251.714835458468,4817.377778037139,66.63707770120932,670.3957158718497,158.67962327950585,179.79091274863634,376.712328767106,923219.2141272194,39.551041833818815,-39.551041833818815,0.0,pers87_sev0.83n_4,basetariff_flexible/4mpd_30vessels,0,162,midfront_primary,run_all_cases.py
